Xã/Phường,Quận/Huyện,Tỉnh/Thành phố,Chủ đầu tư,Tên dự án,Phân loại,Diện tích,Mức giá,Số phòng ngủ,Số toilet,Pháp lý,Nội thất,Mặt tiền,Hướng nhà,Hướng ban công,Thông tin khác,Lịch sử giá,Khoảng giá
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central",250 m²,"14,5 tỷ",Không có thông tin,Không có thông tin,Hợp đồng mua bán,Không có thông tin,10 m,Không có thông tin,Không có thông tin,"Đường vào: 16,5 m","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Tiền Phong,Mê Linh,Hà Nội,Công ty CP Hà Phong,Khu đô thị Hà Phong,"Shophouse, nhà phố thương mại tại Khu đô thị Hà Phong",160 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Cơ bản,8 m,Không có thông tin,Không có thông tin,Số tầng: 4 tầng,"Giá Q3/22: 45 tr/m²; Giá Q3/22: 45 tr/m²; Giá Q4/22: 44 tr/m²; Giá Q4/22: 44 tr/m²; Giá Q4/22: 44 tr/m²; Giá Q1/23: 44 tr/m²; Giá Q1/23: 44 tr/m²; Giá Q1/23: 44 tr/m²; Giá Q2/23: 44,6 tr/m²; Giá Q2/23: 44,6 tr/m²; Giá Q2/23: 44,6 tr/m²; Giá Q3/23: 44,6 tr/m²; Giá Q3/23: 44,6 tr/m²; Giá Q3/23: 44,6 tr/m²; Giá Q4/23: 46,2 tr/m²; Giá Q4/23: 46,2 tr/m²; Giá Q4/23: 46,2 tr/m²; Giá Q1/24: 45,2 tr/m²; Giá Q1/24: 45,2 tr/m²; Giá Q1/24: 45,2 tr/m²; Giá Q2/24: 53 tr/m²; Giá Q2/24: 53 tr/m²; Giá Q2/24: 53 tr/m²; Giá Q3/24: 51 tr/m²; Giá Q3/24: 51 tr/m²;  ","38,8 102,7; 38,8 102,7; 38,3 59,4; 38,3 59,4; 38,3 59,4; 38,3 59,4; 38,3 59,4; 38,3 59,4; 33,5 53,9; 33,5 53,9; 33,5 53,9; 33,6 57,5; 33,6 57,5; 33,6 57,5; 29,3 117,3; 29,3 117,3; 29,3 117,3; 35 98,8; 35 98,8; 35 98,8; 38 102,3; 38 102,3; 38 102,3; 38,2 105,5; 38,2 105,5"
Thị trấn Ba Sao,Kim Bảng,Hà Nam,Công ty CP Tập đoàn Flamingo,Flamingo Golden Hill,"Shophouse, nhà phố thương mại tại Flamingo Golden Hill",120 m²,"55,8 triệu/m²",Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,8 m,Không có thông tin,Không có thông tin,Số tầng: 4 tầng,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central",104 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Hợp đồng mua bán,Không có thông tin,5 m,Tây - Nam,Tây - Nam,"Đường vào: 13,5 m; Số tầng: 4 tầng","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central",104 m²,102 triệu/m²,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,5 m,Không có thông tin,Không có thông tin,Số tầng: 4 tầng,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Kim Hoa,Mê Linh,Hà Nội,Đang cập nhật,Khu đô thị Kim Hoa,"Shophouse, nhà phố thương mại tại Khu đô thị Kim Hoa","102,5 m²","12,5 tỷ",Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,5 m,Không có thông tin,Không có thông tin,Không có thông tin,"Giá Q4/22: 42,9 tr/m²; Giá Q4/22: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q3/24: 50,1 tr/m²; Giá Q3/24: 50,1 tr/m²;  ","39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 28,3 50,8; 28,3 50,8; 28,3 50,8; 31 63,2; 31 63,2"
Xã Kim Hoa,Mê Linh,Hà Nội,Đang cập nhật,Khu đô thị Kim Hoa,"Shophouse, nhà phố thương mại tại Khu đô thị Kim Hoa","102,5 m²",Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,5 m,Không có thông tin,Không có thông tin,Không có thông tin,"Giá Q4/22: 42,9 tr/m²; Giá Q4/22: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q3/24: 50,1 tr/m²; Giá Q3/24: 50,1 tr/m²;  ","39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 28,3 50,8; 28,3 50,8; 28,3 50,8; 31 63,2; 31 63,2"
Xã Kim Hoa,Mê Linh,Hà Nội,Đang cập nhật,Khu đô thị Kim Hoa,"Shophouse, nhà phố thương mại tại Khu đô thị Kim Hoa","102,5 m²",Thỏa thuận,5 phòng,3 phòng,Không có thông tin,Không có thông tin,5 m,Không có thông tin,Không có thông tin,Đường vào: 10 m; Số tầng: 4 tầng,"Giá Q4/22: 42,9 tr/m²; Giá Q4/22: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q1/23: 42,9 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q2/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q3/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q4/23: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q1/24: 47,6 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q2/24: 33,9 tr/m²; Giá Q3/24: 50,1 tr/m²; Giá Q3/24: 50,1 tr/m²;  ","39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 39,6 44,3; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 32,8 47,6; 28,3 50,8; 28,3 50,8; 28,3 50,8; 31 63,2; 31 63,2"
Dự án HUD Me Linh Central,Huyện Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central",110 m²,40 triệu/m²,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Đầy đủ,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central",135 m²,Thỏa thuận,4 phòng,4 phòng,Hợp đồng mua bán,Không có thông tin,10 m,Đông - Nam,Đông - Nam,"Đường vào: 13,5 m","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central",104 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,5 m,Không có thông tin,Không có thông tin,"Đường vào: 16,5 m","Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central",135 m²,Thỏa thuận,5 phòng,5 phòng,Sổ đỏ/ Sổ hồng,Không nội thất,6 m,Đông - Nam,Đông - Nam,Đường vào: 12 m; Số tầng: 5 tầng,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Thanh Lâm,Mê Linh,Hà Nội.,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,HUD Me Linh Central,"Shophouse, nhà phố thương mại tại HUD Me Linh Central","312,22 m²",Thỏa thuận,Không có thông tin,Không có thông tin,Hợp đồng mua bán,Không có thông tin,Không có thông tin,Đông - Bắc,Đông - Bắc,Không có thông tin,"Giá T10/22: 56,7 tr/m²; Giá T11/22: 56 tr/m²; Giá T12/22: 54,3 tr/m²; Giá T1/23: 54 tr/m²; Giá T2/23: 57,6 tr/m²; Giá T3/23: 53,9 tr/m²; Giá T4/23: 58,6 tr/m²; Giá T5/23: 48,1 tr/m²; Giá T6/23: 44,9 tr/m²; Giá T7/23: 44,4 tr/m²; Giá T8/23: 45,5 tr/m²; Giá T9/23: 45,2 tr/m²; Giá T10/23: 49,5 tr/m²; Giá T11/23: 46,3 tr/m²; Giá T12/23: 48,1 tr/m²; Giá T1/24: 50,1 tr/m²; Giá T2/24: 48,9 tr/m²; Giá T3/24: 50 tr/m²; Giá T4/24: 57,2 tr/m²; Giá T5/24: 55,8 tr/m²; Giá T6/24: 53,2 tr/m²; Giá T7/24: 58,8 tr/m²; Giá T8/24: 61,2 tr/m²; Giá T9/24: 60,8 tr/m²; Giá T10/24: 61,9 tr/m²;  ","42,7 62,8; 47,7 62,4; 42,3 60,5; 48 62,2; 51,9 61,5; 49,8 64; 52 78,8; 37,4 59,6; 32,8 53,9; 36 56,2; 36,2 57,7; 36,5 52,8; 37 57,5; 36,7 57,7; 40 57,1; 38,3 63,4; 37,5 59,6; 40 63,7; 44,2 65,4; 44,5 67,9; 43,2 67,9; 45,1 76,9; 47,8 72,3; 47,8 78,4; 48,3 78,4"
Xã Đại Thịnh,Mê Linh,Hà Nội,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,Chung cư Rosa Garden,"Shophouse, nhà phố thương mại tại Chung cư Rosa Garden",104 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,6 m,Không có thông tin,Không có thông tin,Không có thông tin,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
Thị trấn Chi Đông,Mê Linh,Hà Nội,Công ty CP Xây dựng số 9 - Vinaconex,Khu đô thị Chi Đông,Đất nền dự án tại Khu đô thị Chi Đông,200 m²,40 triệu/m²,Không có thông tin,Không có thông tin,Sổ đỏ.,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,Không có thông tin,"Giá T10/22: 35 tr/m²; Giá T11/22: 31,8 tr/m²; Giá T12/22: 21,5 tr/m²; Giá T1/23: 21,2 tr/m²; Giá T2/23: 21,5 tr/m²; Giá T3/23: 20 tr/m²; Giá T4/23: 18 tr/m²; Giá T5/23: 18 tr/m²; Giá T6/23: 18 tr/m²; Giá T7/23: 18,1 tr/m²; Giá T8/23: 17,6 tr/m²; Giá T9/23: 18 tr/m²; Giá T10/23: 16,3 tr/m²; Giá T11/23: 15,4 tr/m²; Giá T12/23: 20,9 tr/m²; Giá T1/24: 18,4 tr/m²; Giá T2/24: 19,5 tr/m²; Giá T3/24: 19,6 tr/m²; Giá T4/24: 23,6 tr/m²; Giá T5/24: 26,5 tr/m²; Giá T6/24: 27 tr/m²; Giá T7/24: 23 tr/m²; Giá T8/24: 26 tr/m²; Giá T9/24: 34,7 tr/m²; Giá T10/24: 29,2 tr/m²;  ","18 36; 17 36; 18,4 33,9; 18,8 22,9; 17 22,7; 15 47; 13,8 35; 16,9 24,1; 15 29,9; 12,4 29,2; 12,8 30,1; 14 27; 13,4 19,5; 13 23; 13,5 28,5; 14,9 23,5; 16,7 28,8; 14,2 38,6; 14,2 42; 23 41,2; 22,2 40,4; 20 27,5; 19,2 45,8; 25,8 54,1; 23,2 53,7"
Xã Tiền Phong,Mê Linh,Hà Nội,Tổng công ty XD Công trình Giao thông 5 - Cienco5,Khu đô thị Cienco 5 Mê Linh,Đất nền dự án tại Khu đô thị Cienco 5 Mê Linh,100 m²,Thỏa thuận,Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng.,Không có thông tin,5 m,Nam,Không có thông tin,"Đường vào: 15,5 m","Giá Q3/22: 26,9 tr/m²; Giá Q3/22: 26,9 tr/m²; Giá Q4/22: 24 tr/m²; Giá Q4/22: 24 tr/m²; Giá Q4/22: 24 tr/m²; Giá Q1/23: 24 tr/m²; Giá Q1/23: 24 tr/m²; Giá Q1/23: 24 tr/m²; Giá Q2/23: 24 tr/m²; Giá Q2/23: 24 tr/m²; Giá Q2/23: 24 tr/m²; Giá Q3/23: 22,7 tr/m²; Giá Q3/23: 22,7 tr/m²; Giá Q3/23: 22,7 tr/m²; Giá Q4/23: 22,5 tr/m²; Giá Q4/23: 22,5 tr/m²; Giá Q4/23: 22,5 tr/m²; Giá Q1/24: 24 tr/m²; Giá Q1/24: 24 tr/m²; Giá Q1/24: 24 tr/m²; Giá Q2/24: 27,7 tr/m²; Giá Q2/24: 27,7 tr/m²; Giá Q2/24: 27,7 tr/m²; Giá Q3/24: 28,9 tr/m²; Giá Q3/24: 28,9 tr/m²;  ","22,5 48,4; 22,5 48,4; 18,5 34,3; 18,5 34,3; 18,5 34,3; 18,5 34,3; 18,5 34,3; 18,5 34,3; 18,5 34,3; 18,5 34,3; 18,5 34,3; 17 31; 17 31; 17 31; 19 26,4; 19 26,4; 19 26,4; 19,8 33; 19,8 33; 19,8 33; 20 37,6; 20 37,6; 20 37,6; 22,7 39,4; 22,7 39,4"
Xã Tiền Phong,Mê Linh,Hà Nội,Công ty TNHH Minh Giang,Khu đô thị Minh Giang Đầm Và,Đất nền dự án tại Khu đô thị Minh Giang Đầm Và,100 m²,36 triệu/m²,Không có thông tin,Không có thông tin,Hợp đồng mua bán,Không có thông tin,Không có thông tin,Đông - Nam,Không có thông tin,Đường vào: 27 m,"Giá Q4/22: 60 tr/m²; Giá Q4/22: 60 tr/m²; Giá Q1/23: 60 tr/m²; Giá Q1/23: 60 tr/m²; Giá Q1/23: 60 tr/m²; Giá Q1/23: 60 tr/m²; Giá Q2/23: 60 tr/m²; Giá Q2/23: 60 tr/m²; Giá Q2/23: 60 tr/m²; Giá Q3/23: 60 tr/m²; Giá Q3/23: 60 tr/m²; Giá Q3/23: 60 tr/m²; Giá Q3/23: 60 tr/m²; Giá Q4/23: 60 tr/m²; Giá Q4/23: 60 tr/m²; Giá Q4/23: 60 tr/m²; Giá Q1/24: 25 tr/m²; Giá Q1/24: 25 tr/m²; Giá Q1/24: 25 tr/m²; Giá Q1/24: 25 tr/m²; Giá Q2/24: 26,2 tr/m²; Giá Q2/24: 26,2 tr/m²; Giá Q2/24: 26,2 tr/m²; Giá Q3/24: 26,5 tr/m²; Giá Q3/24: 26,5 tr/m²;  ","53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 53,8 63,1; 17 40,8; 17 40,8; 17 40,8; 17 40,8; 20 40; 20 40; 20 40; 20 38,8; 20 38,8"
Thị trấn Tân Thanh,Thanh Liêm,Hà Nam,Đang cập nhật,Tân Thanh Elite City,Đất nền dự án tại Tân Thanh Elite City,100 m²,"1,4 tỷ",Không có thông tin,Không có thông tin,Sổ đỏ/ Sổ hồng,Không có thông tin,5 m,Không có thông tin,Không có thông tin,Đường vào: 30 m,Không có dữ liệu lịch sử giá,Không có dữ liệu lịch sử khoảng giá
